date,geoid,value
2015-01-06,24,0
2015-01-06,25,0
2015-01-06,26,0
2015-01-06,27,0
2015-01-06,28,0
2015-01-06,29,0
2015-01-06,30,0
2015-01-06,31,0
2015-01-06,32,0
2015-01-06,33,0
2015-01-06,34,1
2015-01-06,35,0
2015-01-06,36,0
2015-01-06,37,0
2015-01-06,38,0
2015-01-06,39,0
2015-01-06,40,0
2015-01-06,41,0
2015-01-06,42,0
2015-01-06,44,0
2015-01-06,45,1
2015-01-06,46,0
2015-01-06,47,0
2015-01-06,48,1
2015-01-06,49,0
2015-01-06,50,0
2015-01-06,51,0
2015-01-06,53,0
2015-01-06,54,0
2015-01-06,55,0
2015-01-06,56,0
2015-01-06,72,0
2015-01-07,01,0
2015-01-07,02,0
2015-01-07,04,0
2015-01-07,05,1
2015-01-07,06,0
2015-01-07,08,0
2015-01-07,09,0
2015-01-07,10,0
2015-01-07,11,0
2015-01-07,12,0
2015-01-07,13,0
2015-01-07,15,0
2015-01-07,16,0
2015-01-07,17,0
2015-01-07,18,0
2015-01-07,19,0
2015-01-07,20,0
2015-01-07,21,1
2015-01-07,22,0
2015-01-07,23,0
2015-01-07,24,0
2015-01-07,25,0
2015-01-07,26,0
2015-01-07,27,0
2015-01-07,28,0
2015-01-07,29,0
2015-01-07,30,0
2015-01-07,31,0
2015-01-07,32,0
2015-01-07,33,0
2015-01-07,34,0
2015-01-07,35,0
2015-01-07,36,0
2015-01-07,37,0
2015-01-07,38,0
2015-01-07,39,0
2015-01-07,40,0
2015-01-07,41,0
2015-01-07,42,0
2015-01-07,44,0
2015-01-07,45,1
2015-01-07,46,0
2015-01-07,47,0
2015-01-07,48,1
2015-01-07,49,0
2015-01-07,50,0
2015-01-07,51,0
2015-01-07,53,0
2015-01-07,54,0
2015-01-07,55,0
2015-01-07,56,0
2015-01-07,72,0
2015-01-08,01,0
2015-01-08,02,0
2015-01-08,04,0
2015-01-08,05,0
2015-01-08,06,0
2015-01-08,08,0
2015-01-08,09,0
2015-01-08,10,0
2015-01-08,11,0
2015-01-08,12,2
2015-01-08,13,0
2015-01-08,15,0
2015-01-08,16,0
2015-01-08,17,2
2015-01-08,18,0
2015-01-08,19,0
2015-01-08,20,0
2015-01-08,21,0
2015-01-08,22,0
2015-01-08,23,0
2015-01-08,24,0
2015-01-08,25,1
2015-01-08,26,0
2015-01-08,27,0
2015-01-08,28,0
2015-01-08,29,0
2015-01-08,30,0
2015-01-08,31,0
2015-01-08,32,0
2015-01-08,33,0
2015-01-08,34,0
2015-01-08,35,0
2015-01-08,36,0
2015-01-08,37,0
2015-01-08,38,0
2015-01-08,39,1
2015-01-08,40,0
2015-01-08,41,0
2015-01-08,42,1
2015-01-08,44,0
2015-01-08,45,1
2015-01-08,46,0
2015-01-08,47,0
2015-01-08,48,1
2015-01-08,49,0
2015-01-08,50,0
2015-01-08,51,1
2015-01-08,53,0
2015-01-08,54,0
2015-01-08,55,0
2015-01-08,56,0
2015-01-08,72,0
2015-01-09,01,0
2015-01-09,02,0
2015-01-09,04,0
2015-01-09,05,1
2015-01-09,06,1
2015-01-09,08,0
2015-01-09,09,0
2015-01-09,10,0
2015-01-09,11,0
2015-01-09,12,2
2015-01-09,13,0
2015-01-09,15,0
2015-01-09,16,0
2015-01-09,17,0
2015-01-09,18,0
2015-01-09,19,1
2015-01-09,20,0
2015-01-09,21,1
2015-01-09,22,0
2015-01-09,23,0
2015-01-09,24,0
2015-01-09,25,0
2015-01-09,26,0
2015-01-09,27,0
2015-01-09,28,0
2015-01-09,29,0
2015-01-09,30,0
2015-01-09,31,0
2015-01-09,32,0
2015-01-09,33,0
2015-01-09,34,1
2015-01-09,35,0
2015-01-09,36,0
2015-01-09,37,0
2015-01-09,38,0
2015-01-09,39,0
2015-01-09,40,0
2015-01-09,41,0
2015-01-09,42,0
2015-01-09,44,0
2015-01-09,45,0
2015-01-09,46,0
2015-01-09,47,0
2015-01-09,48,2
2015-01-09,49,0
2015-01-09,50,0
2015-01-09,51,2
2015-01-09,53,0
2015-01-09,54,0
2015-01-09,55,0
2015-01-09,56,0
2015-01-09,72,0
2015-01-10,01,0
2015-01-10,02,0
2015-01-10,04,0
2015-01-10,05,0
2015-01-10,06,1
2015-01-10,08,0
2015-01-10,09,1
2015-01-10,10,0
2015-01-10,11,0
2015-01-10,12,0
2015-01-10,13,0
2015-01-10,15,0
2015-01-10,16,0
2015-01-10,17,2
2015-01-10,18,0
2015-01-10,19,0
2015-01-10,20,0
2015-01-10,21,0
2015-01-10,22,1
2015-01-10,23,0
2015-01-10,24,0
2015-01-10,25,0
2015-01-10,26,0
2015-01-10,27,0
2015-01-10,28,0
2015-01-10,29,0
2015-01-10,30,0
2015-01-10,31,0
2015-01-10,32,0
2015-01-10,33,0
2015-01-10,34,0
2015-01-10,35,0
2015-01-10,36,0
2015-01-10,37,0
2015-01-10,38,0
2015-01-10,39,1
2015-01-10,40,0
2015-01-10,41,0
2015-01-10,42,0
2015-01-10,44,0
2015-01-10,45,1
2015-01-10,46,0
2015-01-10,47,0
2015-01-10,48,1
2015-01-10,49,0
2015-01-10,50,0
2015-01-10,51,0
2015-01-10,53,0
2015-01-10,54,0
2015-01-10,55,0
2015-01-10,56,0
2015-01-10,72,0
2015-01-11,01,0
2015-01-11,02,0
2015-01-11,04,0
2015-01-11,05,0
2015-01-11,06,1
2015-01-11,08,0
2015-01-11,09,0
2015-01-11,10,0
2015-01-11,11,0
2015-01-11,12,0
2015-01-11,13,0
2015-01-11,15,0
2015-01-11,16,1
2015-01-11,17,1
2015-01-11,18,0
2015-01-11,19,0
2015-01-11,20,0
2015-01-11,21,0
2015-01-11,22,0
2015-01-11,23,0
2015-01-11,24,1
2015-01-11,25,0
2015-01-11,26,0
2015-01-11,27,0
2015-01-11,28,0
2015-01-11,29,0
2015-01-11,30,0
2015-01-11,31,0
2015-01-11,32,0
2015-01-11,33,0
2015-01-11,34,0
2015-01-11,35,0
2015-01-11,36,0
2015-01-11,37,0
2015-01-11,38,0
2015-01-11,39,1
2015-01-11,40,0
2015-01-11,41,0
2015-01-11,42,0
2015-01-11,44,0
2015-01-11,45,0
2015-01-11,46,0
2015-01-11,47,0
2015-01-11,48,3
2015-01-11,49,0
2015-01-11,50,0
2015-01-11,51,0
2015-01-11,53,0
2015-01-11,54,0
2015-01-11,55,0
2015-01-11,56,0
2015-01-11,72,0
2015-01-12,01,0
2015-01-12,02,0
2015-01-12,04,0
2015-01-12,05,0
2015-01-12,06,0
2015-01-12,08,0
2015-01-12,09,0
2015-01-12,10,0
2015-01-12,11,0
2015-01-12,12,0
2015-01-12,13,0
2015-01-12,15,0
2015-01-12,16,0
2015-01-12,17,1
2015-01-12,18,0
2015-01-12,19,1
2015-01-12,20,0
2015-01-12,21,0
2015-01-12,22,0
2015-01-12,23,0
2015-01-12,24,0
2015-01-12,25,1
2015-01-12,26,0
2015-01-12,27,0
2015-01-12,28,0
2015-01-12,29,0
2015-01-12,30,0
2015-01-12,31,0
2015-01-12,32,0
2015-01-12,33,0
2015-01-12,34,0
2015-01-12,35,0
2015-01-12,36,0
2015-01-12,37,0
2015-01-12,38,0
2015-01-12,39,0
2015-01-12,40,0
2015-01-12,41,0
2015-01-12,42,1
2015-01-12,44,0
2015-01-12,45,2
2015-01-12,46,0
2015-01-12,47,0
2015-01-12,48,1
2015-01-12,49,0
2015-01-12,50,0
2015-01-12,51,0
2015-01-12,53,0
2015-01-12,54,0
2015-01-12,55,0
2015-01-12,56,0
2015-01-12,72,0
2015-01-13,01,0
2015-01-13,02,0
2015-01-13,04,0
2015-01-13,05,0
2015-01-13,06,0
2015-01-13,08,0
2015-01-13,09,0
2015-01-13,10,0
2015-01-13,11,0
2015-01-13,12,2
2015-01-13,13,0
2015-01-13,15,0
2015-01-13,16,1
2015-01-13,17,1
2015-01-13,18,0
2015-01-13,19,0
2015-01-13,20,0
2015-01-13,21,0
2015-01-13,22,0
2015-01-13,23,0
2015-01-13,24,0
2015-01-13,25,0
2015-01-13,26,0
2015-01-13,27,0
2015-01-13,28,0
2015-01-13,29,0
2015-01-13,30,0
2015-01-13,31,0
2015-01-13,32,0
2015-01-13,33,0
2015-01-13,34,0
2015-01-13,35,0
2015-01-13,36,0
2015-01-13,37,0
2015-01-13,38,0
2015-01-13,39,0
2015-01-13,40,2
2015-01-13,41,0
2015-01-13,42,0
2015-01-13,44,0
2015-01-13,45,0
2015-01-13,46,0
2015-01-13,47,0
2015-01-13,48,2
2015-01-13,49,0
2015-01-13,50,0
2015-01-13,51,2
2015-01-13,53,1
2015-01-13,54,0
2015-01-13,55,0
2015-01-13,56,0
2015-01-13,72,0
2015-01-14,01,0
2015-01-14,02,0
2015-01-14,04,0
2015-01-14,05,0
2015-01-14,06,3
2015-01-14,08,0
2015-01-14,09,0
2015-01-14,10,0
2015-01-14,11,0
2015-01-14,12,1
2015-01-14,13,0
2015-01-14,15,0
2015-01-14,16,0
2015-01-14,17,0
2015-01-14,18,0
2015-01-14,19,0
2015-01-14,20,0
2015-01-14,21,0
2015-01-14,22,0
2015-01-14,23,0
2015-01-14,24,0
2015-01-14,25,0
2015-01-14,26,0
2015-01-14,27,0
2015-01-14,28,0
2015-01-14,29,0
2015-01-14,30,0
2015-01-14,31,0
2015-01-14,32,0
2015-01-14,33,0
2015-01-14,34,0
2015-01-14,35,0
2015-01-14,36,0
2015-01-14,37,0
2015-01-14,38,0
2015-01-14,39,1
2015-01-14,40,0
2015-01-14,41,0
2015-01-14,42,1
2015-01-14,44,0
2015-01-14,45,0
2015-01-14,46,0
2015-01-14,47,0
2015-01-14,48,0
2015-01-14,49,0
2015-01-14,50,0
2015-01-14,51,2
2015-01-14,53,1
2015-01-14,54,0
2015-01-14,55,0
2015-01-14,56,0
2015-01-14,72,0
2015-01-15,01,1
2015-01-15,02,0
2015-01-15,04,0
2015-01-15,05,0
2015-01-15,06,1
2015-01-15,08,0
2015-01-15,09,0
2015-01-15,10,0
2015-01-15,11,0
2015-01-15,12,1
2015-01-15,13,0
2015-01-15,15,0
2015-01-15,16,1
2015-01-15,17,0
2015-01-15,18,0
2015-01-15,19,0
2015-01-15,20,0
2015-01-15,21,0
2015-01-15,22,0
2015-01-15,23,0
2015-01-15,24,0
2015-01-15,25,0
2015-01-15,26,0
2015-01-15,27,0
2015-01-15,28,0
2015-01-15,29,0
2015-01-15,30,0
2015-01-15,31,0
2015-01-15,32,0
2015-01-15,33,0
2015-01-15,34,0
2015-01-15,35,0
2015-01-15,36,0
2015-01-15,37,0
2015-01-15,38,0
2015-01-15,39,0
2015-01-15,40,0
2015-01-15,41,0
2015-01-15,42,1
2015-01-15,44,0
2015-01-15,45,1
2015-01-15,46,0
2015-01-15,47,0
2015-01-15,48,1
2015-01-15,49,0
2015-01-15,50,0
2015-01-15,51,1
2015-01-15,53,0
2015-01-15,54,0
2015-01-15,55,0
2015-01-15,56,0
2015-01-15,72,0
2015-01-16,01,0
2015-01-16,02,0
2015-01-16,04,0
2015-01-16,05,0
2015-01-16,06,1
2015-01-16,08,0
2015-01-16,09,0
2015-01-16,10,0
2015-01-16,11,0
2015-01-16,12,0
2015-01-16,13,0
2015-01-16,15,0
2015-01-16,16,0
2015-01-16,17,0
2015-01-16,18,0
2015-01-16,19,0
2015-01-16,20,0
2015-01-16,21,0
2015-01-16,22,0
2015-01-16,23,0
2015-01-16,24,0
2015-01-16,25,0
2015-01-16,26,0
2015-01-16,27,0
2015-01-16,28,0
2015-01-16,29,0
2015-01-16,30,0
2015-01-16,31,0
2015-01-16,32,0
2015-01-16,33,0
2015-01-16,34,0
2015-01-16,35,1
2015-01-16,36,0
2015-01-16,37,0
2015-01-16,38,0
2015-01-16,39,0
2015-01-16,40,0
2015-01-16,41,0
2015-01-16,42,0
2015-01-16,44,0
2015-01-16,45,1
2015-01-16,46,0
2015-01-16,47,0
2015-01-16,48,0
2015-01-16,49,1
2015-01-16,50,0
2015-01-16,51,0
2015-01-16,53,0
2015-01-16,54,1
2015-01-16,55,0
2015-01-16,56,0
2015-01-16,72,0
2015-01-17,01,0
2015-01-17,02,1
2015-01-17,04,0
2015-01-17,05,0
2015-01-17,06,0
2015-01-17,08,0
2015-01-17,09,0
2015-01-17,10,0
2015-01-17,11,0
2015-01-17,12,2
2015-01-17,13,0
2015-01-17,15,1
2015-01-17,16,0
2015-01-17,17,3
2015-01-17,18,0
2015-01-17,19,0
2015-01-17,20,0
2015-01-17,21,1
2015-01-17,22,0
2015-01-17,23,1
2015-01-17,24,1
2015-01-17,25,0
2015-01-17,26,0
2015-01-17,27,0
2015-01-17,28,0
2015-01-17,29,0
2015-01-17,30,1
2015-01-17,31,0
2015-01-17,32,0
2015-01-17,33,0
2015-01-17,34,0
2015-01-17,35,0
2015-01-17,36,0
2015-01-17,37,0
2015-01-17,38,0
2015-01-17,39,0
2015-01-17,40,1
2015-01-17,41,0
2015-01-17,42,2
2015-01-17,44,0
2015-01-17,45,0
2015-01-17,46,0
2015-01-17,47,0
2015-01-17,48,2
2015-01-17,49,0
2015-01-17,50,0
2015-01-17,51,4
2015-01-17,53,0
2015-01-17,54,0
2015-01-17,55,0
2015-01-17,56,0
2015-01-17,72,0
2015-01-18,01,0
2015-01-18,02,0
2015-01-18,04,0
2015-01-18,05,0
2015-01-18,06,1
2015-01-18,08,0
2015-01-18,09,0
2015-01-18,10,0
2015-01-18,11,0
2015-01-18,12,0
2015-01-18,13,0
2015-01-18,15,0
2015-01-18,16,0
2015-01-18,17,1
2015-01-18,18,0
2015-01-18,19,0
2015-01-18,20,0
2015-01-18,21,0
2015-01-18,22,0
2015-01-18,23,0
2015-01-18,24,0
2015-01-18,25,1
2015-01-18,26,0
2015-01-18,27,0
2015-01-18,28,0
2015-01-18,29,0
2015-01-18,30,0
2015-01-18,31,0
2015-01-18,32,0
2015-01-18,33,1
2015-01-18,34,2
2015-01-18,35,0
2015-01-18,36,0
2015-01-18,37,0
2015-01-18,38,0
2015-01-18,39,0
2015-01-18,40,1
2015-01-18,41,0
2015-01-18,42,0
2015-01-18,44,0
2015-01-18,45,0
2015-01-18,46,0
2015-01-18,47,0
2015-01-18,48,3
2015-01-18,49,0
2015-01-18,50,0
2015-01-18,51,0
2015-01-18,53,0
2015-01-18,54,0
2015-01-18,55,0
2015-01-18,56,0
2015-01-18,72,0
2015-01-19,01,0
2015-01-19,02,0
2015-01-19,04,0
2015-01-19,05,0
2015-01-19,06,1
2015-01-19,08,0
2015-01-19,09,0
2015-01-19,10,0
2015-01-19,11,0
2015-01-19,12,0
2015-01-19,13,0
2015-01-19,15,0
2015-01-19,16,0
2015-01-19,17,2
2015-01-19,18,0
2015-01-19,19,0
2015-01-19,20,0
2015-01-19,21,2
2015-01-19,22,0
2015-01-19,23,0
2015-01-19,24,0
2015-01-19,25,0
2015-01-19,26,0
2015-01-19,27,0
2015-01-19,28,0
2015-01-19,29,0
2015-01-19,30,0
2015-01-19,31,0
2015-01-19,32,0
2015-01-19,33,0
2015-01-19,34,0
2015-01-19,35,0
2015-01-19,36,0
2015-01-19,37,0
2015-01-19,38,1
2015-01-19,39,0
2015-01-19,40,0
2015-01-19,41,0
2015-01-19,42,1
2015-01-19,44,0
2015-01-19,45,0
2015-01-19,46,0
2015-01-19,47,0
2015-01-19,48,2
2015-01-19,49,0
2015-01-19,50,0
2015-01-19,51,0
2015-01-19,53,0
2015-01-19,54,0
2015-01-19,55,0
2015-01-19,56,0
2015-01-19,72,0
2015-01-20,01,0
2015-01-20,02,0
2015-01-20,04,0
2015-01-20,05,0
2015-01-20,06,1
2015-01-20,08,0
2015-01-20,09,0
2015-01-20,10,0
2015-01-20,11,0
2015-01-20,12,1
2015-01-20,13,0
2015-01-20,15,0
2015-01-20,16,0
2015-01-20,17,2
2015-01-20,18,0
2015-01-20,19,0
2015-01-20,20,0
2015-01-20,21,0
2015-01-20,22,0
2015-01-20,23,1
2015-01-20,24,0
2015-01-20,25,0
2015-01-20,26,0
2015-01-20,27,0
2015-01-20,28,0
2015-01-20,29,0
2015-01-20,30,0
2015-01-20,31,0
2015-01-20,32,0
2015-01-20,33,0
2015-01-20,34,0
2015-01-20,35,0
2015-01-20,36,0
2015-01-20,37,0
2015-01-20,38,0
2015-01-20,39,0
2015-01-20,40,0
2015-01-20,41,0
2015-01-20,42,0
2015-01-20,44,0
2015-01-20,45,0
2015-01-20,46,0
2015-01-20,47,0
2015-01-20,48,2
2015-01-20,49,0
2015-01-20,50,0
2015-01-20,51,1
2015-01-20,53,0
2015-01-20,54,0
2015-01-20,55,0
2015-01-20,56,0
2015-01-20,72,0
2015-01-21,01,0
2015-01-21,02,0
2015-01-21,04,0
2015-01-21,05,1
2015-01-21,06,1
2015-01-21,08,0
2015-01-21,09,0
2015-01-21,10,0
2015-01-21,11,0
2015-01-21,12,1
2015-01-21,13,0
2015-01-21,15,0
2015-01-21,16,0
2015-01-21,17,1
2015-01-21,18,0
2015-01-21,19,0
2015-01-21,20,0
2015-01-21,21,1
2015-01-21,22,0
2015-01-21,23,0
2015-01-21,24,0
2015-01-21,25,0
2015-01-21,26,0
2015-01-21,27,0
2015-01-21,28,0
2015-01-21,29,0
2015-01-21,30,0
2015-01-21,31,0
2015-01-21,32,0
2015-01-21,33,0
2015-01-21,34,0
2015-01-21,35,0
2015-01-21,36,0
2015-01-21,37,0
2015-01-21,38,0
2015-01-21,39,0
2015-01-21,40,0
2015-01-21,41,0
2015-01-21,42,0
2015-01-21,44,0
2015-01-21,45,0
2015-01-21,46,0
2015-01-21,47,0
2015-01-21,48,3
2015-01-21,49,0
2015-01-21,50,0
2015-01-21,51,3
2015-01-21,53,0
2015-01-21,54,0
2015-01-21,55,0
2015-01-21,56,0
2015-01-21,72,0
2015-01-22,01,0
2015-01-22,02,0
2015-01-22,04,0
2015-01-22,05,0
2015-01-22,06,1
2015-01-22,08,0
2015-01-22,09,0
2015-01-22,10,0
2015-01-22,11,0
2015-01-22,12,0
2015-01-22,13,0
2015-01-22,15,0
2015-01-22,16,0
2015-01-22,17,0
2015-01-22,18,0
2015-01-22,19,0
2015-01-22,20,0
2015-01-22,21,1
2015-01-22,22,0
2015-01-22,23,0
2015-01-22,24,0
2015-01-22,25,0
2015-01-22,26,0
2015-01-22,27,0
2015-01-22,28,0
2015-01-22,29,0
2015-01-22,30,0
2015-01-22,31,0
2015-01-22,32,0
2015-01-22,33,1
2015-01-22,34,1
2015-01-22,35,0
2015-01-22,36,0
2015-01-22,37,0
2015-01-22,38,0
2015-01-22,39,0
2015-01-22,40,0
2015-01-22,41,0
2015-01-22,42,0
2015-01-22,44,0
2015-01-22,45,0
2015-01-22,46,0
2015-01-22,47,0
2015-01-22,48,1
2015-01-22,49,0
2015-01-22,50,0
2015-01-22,51,0
2015-01-22,53,1
2015-01-22,54,0
2015-01-22,55,0
2015-01-22,56,0
2015-01-22,72,0
2015-01-23,01,0
2015-01-23,02,0
2015-01-23,04,0
2015-01-23,05,0
2015-01-23,06,1
2015-01-23,08,0
2015-01-23,09,0
2015-01-23,10,0
2015-01-23,11,0
2015-01-23,12,0
2015-01-23,13,0
2015-01-23,15,0
2015-01-23,16,0
2015-01-23,17,4
2015-01-23,18,0
2015-01-23,19,0
2015-01-23,20,0
2015-01-23,21,0
2015-01-23,22,0
2015-01-23,23,0
2015-01-23,24,0
2015-01-23,25,0
2015-01-23,26,0
2015-01-23,27,0
2015-01-23,28,0
2015-01-23,29,0
2015-01-23,30,0
2015-01-23,31,0
2015-01-23,32,0
2015-01-23,33,0
2015-01-23,34,0
2015-01-23,35,0
2015-01-23,36,0
2015-01-23,37,0
2015-01-23,38,0
2015-01-23,39,0
2015-01-23,40,1
2015-01-23,41,0
2015-01-23,42,0
2015-01-23,44,0
2015-01-23,45,1
2015-01-23,46,0
2015-01-23,47,0
2015-01-23,48,2
2015-01-23,49,0
2015-01-23,50,0
2015-01-23,51,2
2015-01-23,53,0
2015-01-23,54,1
2015-01-23,55,0
2015-01-23,56,0
2015-01-23,72,0
2015-01-24,01,0
2015-01-24,02,0
2015-01-24,04,0
2015-01-24,05,0
2015-01-24,06,0
2015-01-24,08,0
2015-01-24,09,0
2015-01-24,10,0
2015-01-24,11,0
2015-01-24,12,0
2015-01-24,13,0
2015-01-24,15,0
2015-01-24,16,0
2015-01-24,17,1
2015-01-24,18,0
2015-01-24,19,0
2015-01-24,20,0
2015-01-24,21,0
2015-01-24,22,0
2015-01-24,23,0
2015-01-24,24,0
2015-01-24,25,0
2015-01-24,26,1
2015-01-24,27,0
2015-01-24,28,0
2015-01-24,29,0
2015-01-24,30,0
2015-01-24,31,0
2015-01-24,32,0
2015-01-24,33,2
2015-01-24,34,1
2015-01-24,35,1
2015-01-24,36,0
2015-01-24,37,0
2015-01-24,38,0
2015-01-24,39,1
2015-01-24,40,1
2015-01-24,41,0
2015-01-24,42,0
2015-01-24,44,0
2015-01-24,45,0
2015-01-24,46,0
2015-01-24,47,0
2015-01-24,48,2
2015-01-24,49,0
2015-01-24,50,0
2015-01-24,51,3
2015-01-24,53,0
2015-01-24,54,0
2015-01-24,55,0
2015-01-24,56,0
2015-01-24,72,0
2015-01-25,01,0
2015-01-25,02,0
2015-01-25,04,0
2015-01-25,05,1
2015-01-25,06,2
2015-01-25,08,0
2015-01-25,09,0
2015-01-25,10,0
2015-01-25,11,0
2015-01-25,12,2
2015-01-25,13,0
2015-01-25,15,0
2015-01-25,16,0
2015-01-25,17,0
2015-01-25,18,0
2015-01-25,19,0
2015-01-25,20,0
2015-01-25,21,0
2015-01-25,22,0
2015-01-25,23,1
2015-01-25,24,1
2015-01-25,25,0
2015-01-25,26,0
